"sp"	"x"	"y"	"Partition"	"PresAbse"
"Bradypus_variegatus"	-73.449998	-4.501145	1	1
"Bradypus_variegatus"	-82.864498	9.748437	1	1
"Bradypus_variegatus"	-83.859243	9.252496	1	1
"Bradypus_variegatus"	-46.479238	-23.583615	1	1
"Bradypus_variegatus"	-74.592238	-8.34364	1	1
"Bradypus_variegatus"	-83.026894	10.035266	1	1
"Bradypus_variegatus"	-86.055908	13.241951	1	1
"Bradypus_variegatus"	-83.033028	9.792723	1	1
"Bradypus_variegatus"	-83.591248	8.466338	1	1
"Bradypus_variegatus"	-73.910144	11.288955	1	1
"Bradypus_variegatus"	-79.841357	9.16258	1	1
"Bradypus_variegatus"	-75.325143	10.489651	1	1
"Bradypus_variegatus"	-46.979934	-24.288343	1	1
"Bradypus_variegatus"	-83.308849	8.69203	1	1
"Bradypus_variegatus"	-77.010222	-0.394998	1	1
"Bradypus_variegatus"	-83.187811	9.921391	1	1
"Bradypus_variegatus"	-60.687345	-3.244328	1	1
"Bradypus_variegatus"	-83.504845	9.003522	1	1
"Bradypus_variegatus"	-82.864062	9.429254	1	1
"Bradypus_variegatus"	-77.871638	8.153447	1	1
"Bradypus_variegatus"	-78.212862	8.763631	1	1
"Bradypus_variegatus"	-77.516615	7.620419	1	1
"Bradypus_variegatus"	-63.319666	-17.978131	1	1
"Bradypus_variegatus"	-83.798767	9.864946	1	1
"Bradypus_variegatus"	-73.84056	7.771867	1	1
"Bradypus_variegatus"	-34.867424	-7.919148	1	1
"Bradypus_variegatus"	-35.00421	-7.967126	1	1
"Bradypus_variegatus"	-77.309	-0.690885	1	1
"Bradypus_variegatus"	-76.149058	9.024172	1	1
"Bradypus_variegatus"	-50.060353	-6.061336	1	1
"Bradypus_variegatus"	-76.870886	-0.287885	1	1
"Bradypus_variegatus"	-82.24255	8.733671	1	1
"Bradypus_variegatus"	-83.693159	9.972999	1	1
"Bradypus_variegatus"	-75.033276	9.120725	1	1
"Bradypus_variegatus"	-79.725459	-3.461541	1	1
"Bradypus_variegatus"	-76.99674	-0.402715	1	1
"Bradypus_variegatus"	-66.875337	10.414432	1	1
"Bradypus_variegatus"	-79.748244	-0.301144	1	1
"Bradypus_variegatus"	-43.404072	-21.80648	1	1
"Bradypus_variegatus"	-51.976227	-6.641455	1	1
"Bradypus_variegatus"	-43.449431	-23.018328	1	1
"Bradypus_variegatus"	-79.188	0.60981	1	1
"Bradypus_variegatus"	-80.686051	-1.024195	1	1
"Bradypus_variegatus"	-60.266944	-3.224205	1	1
"Bradypus_variegatus"	-81.216364	8.70676	1	1
"Bradypus_variegatus"	-35.9116	-9.609222	1	1
"Bradypus_variegatus"	-49.913112	-5.912677	1	1
"Bradypus_variegatus"	-44.606268	-22.455686	1	1
"Bradypus_variegatus"	-79.731926	-2.311391	1	1
"Bradypus_variegatus"	-79.839052	-3.394399	1	1
"Bradypus_variegatus"	-66.811742	10.507327	1	1
"Bradypus_variegatus"	143.958333333333	-33.625	1	0
"Bradypus_variegatus"	42.7083333333333	24.625	1	0
"Bradypus_variegatus"	-92.2083333333333	50.5416666666667	1	0
"Bradypus_variegatus"	31.875	-24.2916666666667	1	0
"Bradypus_variegatus"	1.70833333333331	31.2083333333333	1	0
"Bradypus_variegatus"	-98.625	57.625	1	0
"Bradypus_variegatus"	-160.125	60.9583333333333	1	0
"Bradypus_variegatus"	-85.7083333333333	32.2916666666667	1	0
"Bradypus_variegatus"	51.7083333333333	19.125	1	0
"Bradypus_variegatus"	-76.9583333333333	47.0416666666667	1	0
"Bradypus_variegatus"	57.2916666666667	35.375	1	0
"Bradypus_variegatus"	30.7916666666667	65.7916666666667	1	0
"Bradypus_variegatus"	12.2083333333333	0.541666666666671	1	0
"Bradypus_variegatus"	-127.625	65.0416666666667	1	0
"Bradypus_variegatus"	31.375	19.4583333333333	1	0
"Bradypus_variegatus"	-173.041666666667	65.875	1	0
"Bradypus_variegatus"	16.875	-18.4583333333333	1	0
"Bradypus_variegatus"	-31.2083333333333	73.7083333333333	1	0
"Bradypus_variegatus"	32.375	38.9583333333333	1	0
"Bradypus_variegatus"	42.625	48.875	1	0
"Bradypus_variegatus"	60.4583333333333	80.875	1	0
"Bradypus_variegatus"	-146.125	65.7916666666667	1	0
"Bradypus_variegatus"	-97.625	65.2916666666667	1	0
"Bradypus_variegatus"	81.7916666666666	43.4583333333333	1	0
"Bradypus_variegatus"	95.125	52.5416666666667	1	0
"Bradypus_variegatus"	44.875	19.2916666666667	1	0
"Bradypus_variegatus"	42.2916666666667	19.625	1	0
"Bradypus_variegatus"	108.208333333333	51.9583333333333	1	0
"Bradypus_variegatus"	112.375	28.0416666666667	1	0
"Bradypus_variegatus"	-51.125	3.04166666666667	1	0
"Bradypus_variegatus"	26.625	-14.2916666666667	1	0
"Bradypus_variegatus"	129.875	42.4583333333333	1	0
"Bradypus_variegatus"	87.7916666666666	37.375	1	0
"Bradypus_variegatus"	136.375	-1.70833333333333	1	0
"Bradypus_variegatus"	-120.625	58.0416666666667	1	0
"Bradypus_variegatus"	8.04166666666666	12.375	1	0
"Bradypus_variegatus"	-4.125	21.625	1	0
"Bradypus_variegatus"	-124.208333333333	53.5416666666667	1	0
"Bradypus_variegatus"	-10.7083333333333	27.5416666666667	1	0
"Bradypus_variegatus"	29.875	-26.9583333333333	1	0
"Bradypus_variegatus"	41.7083333333333	12.875	1	0
"Bradypus_variegatus"	-46.2916666666667	-1.625	1	0
"Bradypus_variegatus"	98.875	29.625	1	0
"Bradypus_variegatus"	-75.875	3.875	1	0
"Bradypus_variegatus"	-8.04166666666669	28.7916666666667	1	0
"Bradypus_variegatus"	17.7916666666667	64.2916666666667	1	0
"Bradypus_variegatus"	34.9583333333333	64.5416666666667	1	0
"Bradypus_variegatus"	69.7083333333333	33.5416666666667	1	0
"Bradypus_variegatus"	-13.4583333333333	21.5416666666667	1	0
"Bradypus_variegatus"	-108.875	35.875	1	0
"Bradypus_variegatus"	98.7083333333333	74.7083333333333	1	0
"Bradypus_variegatus"	-29.0416666666667	78.375	1	0
"Bradypus_variegatus"	9.54166666666666	52.2083333333333	1	0
"Bradypus_variegatus"	-54.7083333333333	-30.875	1	0
"Bradypus_variegatus"	-77.5416666666667	38.2083333333333	1	0
"Bradypus_variegatus"	-53.625	-32.2083333333333	1	0
"Bradypus_variegatus"	-44.625	-12.0416666666667	1	0
"Bradypus_variegatus"	40.0416666666667	37.7083333333333	1	0
"Bradypus_variegatus"	-73.0416666666667	54.9583333333333	1	0
"Bradypus_variegatus"	90.5416666666666	58.2916666666667	1	0
"Bradypus_variegatus"	143.125	-15.125	1	0
"Bradypus_variegatus"	140.458333333333	-4.125	1	0
"Bradypus_variegatus"	13.4583333333333	48.2083333333333	1	0
"Bradypus_variegatus"	57.4583333333333	81.5416666666667	1	0
"Bradypus_variegatus"	101.125	72.375	1	0
"Bradypus_variegatus"	38.375	59.5416666666667	1	0
"Bradypus_variegatus"	92.7083333333333	41.5416666666667	1	0
"Bradypus_variegatus"	63.7916666666667	32.2083333333333	1	0
"Bradypus_variegatus"	14.625	78.7916666666667	1	0
"Bradypus_variegatus"	76.625	35.2083333333333	1	0
"Bradypus_variegatus"	61.625	29.2916666666667	1	0
"Bradypus_variegatus"	-60.2083333333333	-8.54166666666666	1	0
"Bradypus_variegatus"	-60.7916666666667	-2.625	1	0
"Bradypus_variegatus"	133.875	62.9583333333333	1	0
"Bradypus_variegatus"	48.375	50.375	1	0
"Bradypus_variegatus"	-83.2916666666667	14.5416666666667	1	0
"Bradypus_variegatus"	124.458333333333	62.625	1	0
"Bradypus_variegatus"	9.875	63.7083333333333	1	0
"Bradypus_variegatus"	98.9583333333333	8.04166666666667	1	0
"Bradypus_variegatus"	129.791666666667	46.375	1	0
"Bradypus_variegatus"	-88.7083333333333	65.7916666666667	1	0
"Bradypus_variegatus"	-63.2083333333333	-37.7916666666667	1	0
"Bradypus_variegatus"	110.958333333333	64.2916666666667	1	0
"Bradypus_variegatus"	20.125	-15.125	1	0
"Bradypus_variegatus"	36.9583333333333	-0.625	1	0
"Bradypus_variegatus"	-117.291666666667	33.375	1	0
"Bradypus_variegatus"	-34.2083333333333	80.7083333333333	1	0
"Bradypus_variegatus"	58.625	50.375	1	0
"Bradypus_variegatus"	-118.625	52.7916666666667	1	0
"Bradypus_variegatus"	-112.041666666667	45.875	1	0
"Bradypus_variegatus"	-96.625	58.5416666666667	1	0
"Bradypus_variegatus"	105.791666666667	14.375	1	0
"Bradypus_variegatus"	-58.7083333333333	-23.2083333333333	1	0
"Bradypus_variegatus"	-85.7083333333333	68.5416666666667	1	0
"Bradypus_variegatus"	47.2083333333333	18.2083333333333	1	0
"Bradypus_variegatus"	102.708333333333	48.375	1	0
"Bradypus_variegatus"	127.791666666667	-23.7083333333333	1	0
"Bradypus_variegatus"	85.9583333333333	61.7083333333333	1	0
"Bradypus_variegatus"	-65.625	7.45833333333334	1	0
"Bradypus_variegatus"	101.875	60.625	1	0
"Bradypus_variegatus"	18.9583333333333	-33.375	1	0
"Bradypus_variegatus"	-57.375	-3.20833333333333	1	0
"Bradypus_variegatus"	-53.7083333333333	74.7916666666667	1	0
"Bradypus_variegatus"	-84.875	46.375	1	0
"Bradypus_variegatus"	-53.375	2.125	1	0
"Bradypus_variegatus"	-75.0416666666667	81.875	1	0
"Bradypus_variegatus"	-120.291666666667	35.9583333333333	1	0
"Bradypus_variegatus"	-13.0416666666667	24.375	1	0
"Bradypus_variegatus"	-114.541666666667	44.4583333333333	1	0
"Bradypus_variegatus"	-8.54166666666669	5.45833333333334	1	0
"Bradypus_variegatus"	117.708333333333	-29.5416666666667	1	0
"Bradypus_variegatus"	111.125	58.2916666666667	1	0
"Bradypus_variegatus"	75.875	23.7083333333333	1	0
"Bradypus_variegatus"	31.5416666666667	-27.0416666666667	1	0
"Bradypus_variegatus"	-4.79166666666669	56.9583333333333	1	0
"Bradypus_variegatus"	4.20833333333331	15.375	1	0
"Bradypus_variegatus"	115.375	-29.4583333333333	1	0
"Bradypus_variegatus"	-75.2083333333333	20.0416666666667	1	0
"Bradypus_variegatus"	141.958333333333	-8.04166666666666	1	0
"Bradypus_variegatus"	-158.958333333333	56.7083333333333	1	0
"Bradypus_variegatus"	142.541666666667	-20.5416666666667	1	0
"Bradypus_variegatus"	-114.625	69.9583333333333	1	0
"Bradypus_variegatus"	-116.625	38.375	1	0
"Bradypus_variegatus"	-118.291666666667	50.7916666666667	1	0
"Bradypus_variegatus"	-57.0416666666667	81.7916666666667	1	0
"Bradypus_variegatus"	-64.4583333333333	-38.625	1	0
"Bradypus_variegatus"	18.2083333333333	25.375	1	0
"Bradypus_variegatus"	-73.4583333333333	-47.4583333333333	1	0
"Bradypus_variegatus"	9.125	29.7916666666667	1	0
"Bradypus_variegatus"	55.0416666666667	35.875	1	0
"Bradypus_variegatus"	25.875	-3.29166666666666	1	0
"Bradypus_variegatus"	27.7916666666667	-15.4583333333333	1	0
"Bradypus_variegatus"	118.625	60.5416666666667	1	0
"Bradypus_variegatus"	-111.125	30.5416666666667	1	0
"Bradypus_variegatus"	-14.0416666666667	21.2083333333333	1	0
"Bradypus_variegatus"	162.041666666667	63.7083333333333	1	0
"Bradypus_variegatus"	9.625	10.7916666666667	1	0
"Bradypus_variegatus"	-117.875	46.2916666666667	1	0
"Bradypus_variegatus"	17.2083333333333	-29.375	1	0
"Bradypus_variegatus"	-45.7916666666667	82.7916666666667	1	0
"Bradypus_variegatus"	-119.875	52.0416666666667	1	0
"Bradypus_variegatus"	-14.2916666666667	10.625	1	0
"Bradypus_variegatus"	-55.7083333333333	75.7916666666667	1	0
"Bradypus_variegatus"	13.2916666666667	-15.7083333333333	1	0
"Bradypus_variegatus"	-0.625	32.9583333333333	1	0
"Bradypus_variegatus"	-106.458333333333	58.5416666666667	1	0
"Bradypus_variegatus"	51.2083333333333	35.5416666666667	1	0
"Bradypus_variegatus"	10.7916666666667	-1.375	1	0
"Bradypus_variegatus"	-47.625	78.875	1	0
"Bradypus_variegatus"	132.708333333333	66.9583333333333	1	0
"Bradypus_variegatus"	-98.2916666666667	17.2083333333333	1	0
"Bradypus_variegatus"	-70.0416666666667	-22.125	1	0
"Bradypus_variegatus"	-122.958333333333	51.875	1	0
"Bradypus_variegatus"	158.125	69.7916666666667	1	0
"Bradypus_variegatus"	67.4583333333333	52.7083333333333	1	0
"Bradypus_variegatus"	-67.2916666666667	0.958333333333343	1	0
"Bradypus_variegatus"	-127.291666666667	55.625	1	0
"Bradypus_variegatus"	79.9583333333333	25.2083333333333	1	0
"Bradypus_variegatus"	-25.0416666666667	73.7916666666667	1	0
"Bradypus_variegatus"	-107.291666666667	66.4583333333333	1	0
"Bradypus_variegatus"	81.5416666666666	71.5416666666667	1	0
"Bradypus_variegatus"	-67.5416666666667	52.0416666666667	1	0
"Bradypus_variegatus"	13.2083333333333	-7.54166666666666	1	0
"Bradypus_variegatus"	164.875	64.5416666666667	1	0
"Bradypus_variegatus"	17.625	9.70833333333334	1	0
"Bradypus_variegatus"	93.625	60.2083333333333	1	0
"Bradypus_variegatus"	6.54166666666666	26.9583333333333	1	0
"Bradypus_variegatus"	106.458333333333	65.875	1	0
"Bradypus_variegatus"	70.375	59.2916666666667	1	0
"Bradypus_variegatus"	-35.625	79.2083333333333	1	0
"Bradypus_variegatus"	80.875	43.2083333333333	1	0
"Bradypus_variegatus"	89.625	52.375	1	0
"Bradypus_variegatus"	0.458333333333314	14.5416666666667	1	0
"Bradypus_variegatus"	-48.5416666666667	-21.625	1	0
"Bradypus_variegatus"	90.875	66.7083333333333	1	0
"Bradypus_variegatus"	-107.125	35.375	1	0
"Bradypus_variegatus"	-66.839152	10.494155	1	1
"Bradypus_variegatus"	-83.664421	8.642761	1	1
"Bradypus_variegatus"	-75.23813	8.716516	1	1
"Bradypus_variegatus"	-82.713527	9.639746	1	1
"Bradypus_variegatus"	-54.661153	-2.454175	1	1
"Bradypus_variegatus"	-77.063826	-0.426305	1	1
"Bradypus_variegatus"	-54.60534	-2.503619	1	1
"Bradypus_variegatus"	-75.197235	9.867846	1	1
"Bradypus_variegatus"	-83.78566	10.184399	1	1
"Bradypus_variegatus"	-66.897434	10.535738	1	1
"Bradypus_variegatus"	-83.994139	9.334956	1	1
"Bradypus_variegatus"	-54.951355	-2.513556	1	1
"Bradypus_variegatus"	-46.532749	-23.396544	1	1
"Bradypus_variegatus"	-76.739563	8.181069	1	1
"Bradypus_variegatus"	-84.599655	10.47123	1	1
"Bradypus_variegatus"	-79.738009	0.461174	1	1
"Bradypus_variegatus"	-83.958943	10.150512	1	1
"Bradypus_variegatus"	-84.950319	10.608652	1	1
"Bradypus_variegatus"	-79.703074	9.119621	1	1
"Bradypus_variegatus"	-44.720428	-23.220022	1	1
"Bradypus_variegatus"	-79.744906	8.890086	1	1
"Bradypus_variegatus"	-73.58325	8.466687	1	1
"Bradypus_variegatus"	-84.147673	9.435161	1	1
"Bradypus_variegatus"	-84.70037	10.50425	1	1
"Bradypus_variegatus"	-78.539342	8.822741	1	1
"Bradypus_variegatus"	-83.813643	9.222805	1	1
"Bradypus_variegatus"	-73.089345	7.067848	1	1
"Bradypus_variegatus"	-77.373965	6.298074	1	1
"Bradypus_variegatus"	-82.325084	9.40532	1	1
"Bradypus_variegatus"	-79.649268	9.07737	1	1
"Bradypus_variegatus"	-63.839038	-17.343277	1	1
"Bradypus_variegatus"	-73.33031	7.150594	1	1
"Bradypus_variegatus"	-34.842421	-7.132939	1	1
"Bradypus_variegatus"	-78.843927	1.269477	1	1
"Bradypus_variegatus"	-85.056236	10.719603	1	1
"Bradypus_variegatus"	-74.76917	5.671	1	1
"Bradypus_variegatus"	-75.540111	7.922564	1	1
"Bradypus_variegatus"	-66.09115	-11.013649	1	1
"Bradypus_variegatus"	-73.713231	6.822317	1	1
"Bradypus_variegatus"	-79.551018	9.002765	1	1
"Bradypus_variegatus"	-83.753428	9.748917	1	1
"Bradypus_variegatus"	-78.682059	-4.049379	1	1
"Bradypus_variegatus"	-76.91137	0.111627	1	1
"Bradypus_variegatus"	-77.242936	-0.563401	1	1
"Bradypus_variegatus"	-72.543301	-7.728313	1	1
"Bradypus_variegatus"	-75.158551	9.91659	1	1
"Bradypus_variegatus"	-60.234984	-3.082886	1	1
"Bradypus_variegatus"	-81.217727	8.786015	1	1
"Bradypus_variegatus"	-66.047766	-10.967692	1	1
"Bradypus_variegatus"	-77.951021	8.40749	1	1
"Bradypus_variegatus"	-82.482783	9.455221	1	1
"Bradypus_variegatus"	-44.218904	-2.529547	1	1
"Bradypus_variegatus"	-66.938081	10.355471	1	1
"Bradypus_variegatus"	-84.811554	10.639125	1	1
"Bradypus_variegatus"	-84.142258	9.386469	1	1
"Bradypus_variegatus"	-34.986671	-8.021379	1	1
"Bradypus_variegatus"	-67.05128	10.326909	1	1
"Bradypus_variegatus"	-46.617791	-23.648298	1	1
"Bradypus_variegatus"	-85.046626	10.992381	1	1
"Bradypus_variegatus"	-83.778256	9.280914	1	1
"Bradypus_variegatus"	-77.813603	-0.996297	1	1
"Bradypus_variegatus"	-66.791408	10.438665	1	1
"Bradypus_variegatus"	-75.618895	8.419542	1	1
"Bradypus_variegatus"	-43.199864	-22.947558	1	1
"Bradypus_variegatus"	-75.679422	9.404172	1	1
"Bradypus_variegatus"	-85.322363	10.881647	1	1
"Bradypus_variegatus"	-84.348614	10.44629	1	1
"Bradypus_variegatus"	-73.129639	-3.625062	1	1
"Bradypus_variegatus"	-78.892044	0.025173	1	1
"Bradypus_variegatus"	-79.835091	9.344544	1	1
"Bradypus_variegatus"	-76.922186	0.124508	1	1
"Bradypus_variegatus"	-84.728971	10.484371	1	1
"Bradypus_variegatus"	-64.903915	-14.834561	1	1
"Bradypus_variegatus"	-77.705318	8.156947	1	1
"Bradypus_variegatus"	-77.369541	6.336731	1	1
"Bradypus_variegatus"	-83.579346	8.531691	1	1
"Bradypus_variegatus"	-35.742144	-9.614132	1	1
"Bradypus_variegatus"	-82.571114	9.539036	1	1
"Bradypus_variegatus"	-82.158683	9.273689	1	1
"Bradypus_variegatus"	-76.17119	9.10899	1	1
"Bradypus_variegatus"	-83.511779	10.502237	1	1
"Bradypus_variegatus"	-83.655256	9.894646	1	1
"Bradypus_variegatus"	-79.176331	-0.253544	1	1
"Bradypus_variegatus"	-59.850202	-2.724677	1	1
"Bradypus_variegatus"	-74.3811	4.760126	1	1
"Bradypus_variegatus"	-79.141302	0.144925	1	1
"Bradypus_variegatus"	-71.391683	-12.789389	1	1
"Bradypus_variegatus"	-34.991968	-7.974825	1	1
"Bradypus_variegatus"	-83.463984	10.432226	1	1
"Bradypus_variegatus"	-83.630822	8.84365	1	1
"Bradypus_variegatus"	-60.451617	-3.087518	1	1
"Bradypus_variegatus"	-77.659332	-1.00079	1	1
"Bradypus_variegatus"	-79.546808	8.984717	1	1
"Bradypus_variegatus"	-67.809819	-9.973852	1	1
"Bradypus_variegatus"	-44.770865	-23.211431	1	1
"Bradypus_variegatus"	-64.961796	-14.788236	1	1
"Bradypus_variegatus"	-83.913405	10.173512	1	1
"Bradypus_variegatus"	-84.2059	10.301488	1	1
"Bradypus_variegatus"	-43.46687	-22.782587	1	1
"Bradypus_variegatus"	-86.834167	14.452016	1	1
"Bradypus_variegatus"	-84.617836	10.383282	1	1
"Bradypus_variegatus"	-77.395658	-1.232799	1	1
"Bradypus_variegatus"	-80.110776	8.614592	1	1
"Bradypus_variegatus"	-82.250258	9.272598	1	1
"Bradypus_variegatus"	-76.968687	-0.332299	1	1
"Bradypus_variegatus"	-83.097703	8.436447	1	1
"Bradypus_variegatus"	-34.87508	-7.914991	1	1
"Bradypus_variegatus"	-83.116508	9.9762	1	1
"Bradypus_variegatus"	-83.301003	8.38937	1	1
"Bradypus_variegatus"	-84.785199	10.891567	1	1
"Bradypus_variegatus"	-74.14311	11.15327	1	1
"Bradypus_variegatus"	-75.547963	10.422404	1	1
"Bradypus_variegatus"	-63.18716	-18.119742	1	1
"Bradypus_variegatus"	-79.908105	9.192116	1	1
"Bradypus_variegatus"	-79.168186	0.108095	1	1
"Bradypus_variegatus"	-84.839895	10.500657	1	1
"Bradypus_variegatus"	-69.175056	-12.593091	1	1
"Bradypus_variegatus"	-83.689505	8.693463	1	1
"Bradypus_variegatus"	-43.3055	-22.986724	1	1
"Bradypus_variegatus"	-82.313362	9.150797	1	1
"Bradypus_variegatus"	-85.014941	10.645228	1	1
"Bradypus_variegatus"	-63.189628	-17.789505	1	1
"Bradypus_variegatus"	-39.169761	-16.3876	1	1
"Bradypus_variegatus"	-75.481328	8.631476	1	1
"Bradypus_variegatus"	-83.953178	10.334077	1	1
"Bradypus_variegatus"	-73.449998	-4.501145	1	1
"Bradypus_variegatus"	-82.864498	9.748437	1	1
"Bradypus_variegatus"	-46.479238	-23.583615	1	1
"Bradypus_variegatus"	-74.592238	-8.34364	1	1
"Bradypus_variegatus"	-86.055908	13.241951	1	1
"Bradypus_variegatus"	-84.470933	10.517313	1	1
"Bradypus_variegatus"	-83.033028	9.792723	1	1
"Bradypus_variegatus"	-83.591248	8.466338	1	1
"Bradypus_variegatus"	-73.910144	11.288955	1	1
"Bradypus_variegatus"	-79.841357	9.16258	1	1
"Bradypus_variegatus"	-46.979934	-24.288343	1	1
"Bradypus_variegatus"	-83.308849	8.69203	1	1
"Bradypus_variegatus"	-77.010222	-0.394998	1	1
"Bradypus_variegatus"	-83.187811	9.921391	1	1
"Bradypus_variegatus"	-60.687345	-3.244328	1	1
"Bradypus_variegatus"	-83.504845	9.003522	1	1
"Bradypus_variegatus"	-82.864062	9.429254	1	1
"Bradypus_variegatus"	-82.801638	9.327177	1	1
"Bradypus_variegatus"	-77.871638	8.153447	1	1
"Bradypus_variegatus"	-78.212862	8.763631	1	1
"Bradypus_variegatus"	-77.516615	7.620419	1	1
"Bradypus_variegatus"	-63.319666	-17.978131	1	1
"Bradypus_variegatus"	-79.647814	8.95044	1	1
"Bradypus_variegatus"	-47.782908	-5.172984	1	1
"Bradypus_variegatus"	-83.798767	9.864946	1	1
"Bradypus_variegatus"	-73.84056	7.771867	1	1
"Bradypus_variegatus"	-34.867424	-7.919148	1	1
"Bradypus_variegatus"	-35.00421	-7.967126	1	1
"Bradypus_variegatus"	-76.149058	9.024172	1	1
"Bradypus_variegatus"	-50.060353	-6.061336	1	1
"Bradypus_variegatus"	-76.870886	-0.287885	1	1
"Bradypus_variegatus"	-82.24255	8.733671	1	1
"Bradypus_variegatus"	-83.693159	9.972999	1	1
"Bradypus_variegatus"	-79.725459	-3.461541	1	1
"Bradypus_variegatus"	-76.99674	-0.402715	1	1
"Bradypus_variegatus"	-66.875337	10.414432	1	1
"Bradypus_variegatus"	-79.748244	-0.301144	1	1
"Bradypus_variegatus"	-43.404072	-21.80648	1	1
"Bradypus_variegatus"	-51.976227	-6.641455	1	1
"Bradypus_variegatus"	-43.449431	-23.018328	1	1
"Bradypus_variegatus"	-79.413924	9.26179	1	1
"Bradypus_variegatus"	-80.686051	-1.024195	1	1
"Bradypus_variegatus"	-60.266944	-3.224205	1	1
"Bradypus_variegatus"	-81.216364	8.70676	1	1
"Bradypus_variegatus"	-35.9116	-9.609222	1	1
"Bradypus_variegatus"	-49.913112	-5.912677	1	1
"Bradypus_variegatus"	-44.606268	-22.455686	1	1
"Bradypus_variegatus"	-77.385555	0.010252	1	1
"Bradypus_variegatus"	-79.731926	-2.311391	1	1
"Bradypus_variegatus"	-79.839052	-3.394399	1	1
"Bradypus_variegatus"	-76.383508	-0.124434	1	1
"Bradypus_variegatus"	143.958333333333	-33.625	1	0
"Bradypus_variegatus"	42.7083333333333	24.625	1	0
"Bradypus_variegatus"	-92.2083333333333	50.5416666666667	1	0
"Bradypus_variegatus"	31.875	-24.2916666666667	1	0
"Bradypus_variegatus"	1.70833333333331	31.2083333333333	1	0
"Bradypus_variegatus"	-98.625	57.625	1	0
"Bradypus_variegatus"	-160.125	60.9583333333333	1	0
"Bradypus_variegatus"	-85.7083333333333	32.2916666666667	1	0
"Bradypus_variegatus"	51.7083333333333	19.125	1	0
"Bradypus_variegatus"	-76.9583333333333	47.0416666666667	1	0
"Bradypus_variegatus"	57.2916666666667	35.375	1	0
"Bradypus_variegatus"	30.7916666666667	65.7916666666667	1	0
"Bradypus_variegatus"	12.2083333333333	0.541666666666671	1	0
"Bradypus_variegatus"	-127.625	65.0416666666667	1	0
"Bradypus_variegatus"	31.375	19.4583333333333	1	0
"Bradypus_variegatus"	-173.041666666667	65.875	1	0
"Bradypus_variegatus"	16.875	-18.4583333333333	1	0
"Bradypus_variegatus"	-31.2083333333333	73.7083333333333	1	0
"Bradypus_variegatus"	32.375	38.9583333333333	1	0
"Bradypus_variegatus"	42.625	48.875	1	0
"Bradypus_variegatus"	60.4583333333333	80.875	1	0
"Bradypus_variegatus"	-146.125	65.7916666666667	1	0
"Bradypus_variegatus"	-97.625	65.2916666666667	1	0
"Bradypus_variegatus"	81.7916666666666	43.4583333333333	1	0
"Bradypus_variegatus"	95.125	52.5416666666667	1	0
"Bradypus_variegatus"	44.875	19.2916666666667	1	0
"Bradypus_variegatus"	42.2916666666667	19.625	1	0
"Bradypus_variegatus"	108.208333333333	51.9583333333333	1	0
"Bradypus_variegatus"	112.375	28.0416666666667	1	0
"Bradypus_variegatus"	-51.125	3.04166666666667	1	0
"Bradypus_variegatus"	26.625	-14.2916666666667	1	0
"Bradypus_variegatus"	129.875	42.4583333333333	1	0
"Bradypus_variegatus"	87.7916666666666	37.375	1	0
"Bradypus_variegatus"	136.375	-1.70833333333333	1	0
"Bradypus_variegatus"	-120.625	58.0416666666667	1	0
"Bradypus_variegatus"	8.04166666666666	12.375	1	0
"Bradypus_variegatus"	-4.125	21.625	1	0
"Bradypus_variegatus"	-124.208333333333	53.5416666666667	1	0
"Bradypus_variegatus"	-10.7083333333333	27.5416666666667	1	0
"Bradypus_variegatus"	29.875	-26.9583333333333	1	0
"Bradypus_variegatus"	41.7083333333333	12.875	1	0
"Bradypus_variegatus"	-46.2916666666667	-1.625	1	0
"Bradypus_variegatus"	98.875	29.625	1	0
"Bradypus_variegatus"	-75.875	3.875	1	0
"Bradypus_variegatus"	-8.04166666666669	28.7916666666667	1	0
"Bradypus_variegatus"	17.7916666666667	64.2916666666667	1	0
"Bradypus_variegatus"	34.9583333333333	64.5416666666667	1	0
"Bradypus_variegatus"	69.7083333333333	33.5416666666667	1	0
"Bradypus_variegatus"	-13.4583333333333	21.5416666666667	1	0
"Bradypus_variegatus"	-108.875	35.875	1	0
"Bradypus_variegatus"	98.7083333333333	74.7083333333333	1	0
"Bradypus_variegatus"	-29.0416666666667	78.375	1	0
"Bradypus_variegatus"	9.54166666666666	52.2083333333333	1	0
"Bradypus_variegatus"	-54.7083333333333	-30.875	1	0
"Bradypus_variegatus"	-77.5416666666667	38.2083333333333	1	0
"Bradypus_variegatus"	-53.625	-32.2083333333333	1	0
"Bradypus_variegatus"	-44.625	-12.0416666666667	1	0
"Bradypus_variegatus"	40.0416666666667	37.7083333333333	1	0
"Bradypus_variegatus"	-73.0416666666667	54.9583333333333	1	0
"Bradypus_variegatus"	90.5416666666666	58.2916666666667	1	0
"Bradypus_variegatus"	143.125	-15.125	1	0
"Bradypus_variegatus"	140.458333333333	-4.125	1	0
"Bradypus_variegatus"	13.4583333333333	48.2083333333333	1	0
"Bradypus_variegatus"	57.4583333333333	81.5416666666667	1	0
"Bradypus_variegatus"	101.125	72.375	1	0
"Bradypus_variegatus"	38.375	59.5416666666667	1	0
"Bradypus_variegatus"	92.7083333333333	41.5416666666667	1	0
"Bradypus_variegatus"	63.7916666666667	32.2083333333333	1	0
"Bradypus_variegatus"	14.625	78.7916666666667	1	0
